"","X.SUBMITTED.ID","FBID_KEY","NAME","SYMBOL","phenotype"
"3771","FBgn0065455","FBgn0065455","lethal (2) SH1391","l(2)SH1391","lethal_recessive"
"3772","FBgn0061515","FBgn0061515","endosulfine","endos","lethal_recessive"
"3773","FBgn0065759","FBgn0065759","lethal (2) SH0480","l(2)SH0480","lethal_recessive"
"3774","FBgn0034915","FBgn0034915","eukaryotic translation initiation factor 6","eIF6","lethal_recessive"
"3775","FBgn0002945","FBgn0002945","naked cuticle","nkd","lethal_recessive"
"3776","FBgn0027156","FBgn0027156","lethal (2) ch","l(2)ch","lethal_recessive"
"3777","FBgn0022216","FBgn0022216","lethal (2) k03610","l(2)k03610","lethal_recessive"
"3778","FBgn0013480","FBgn0013480","lethal (1) 1PP18","l(1)1PP18","lethal_recessive"
"3779","FBgn0016075","FBgn0016075","viking","vkg","lethal_recessive"
"3780","FBgn0000308","FBgn0000308","chickadee","chic","lethal_recessive"
"3781","FBgn0019662","FBgn0019662","quemao","qm","lethal_recessive"
"3782","FBgn0264357","FBgn0264357","SNF4/AMP-activated protein kinase gamma subunit","SNF4Agamma","lethal_recessive"
"3783","FBgn0001497","FBgn0001497","lethal (1) 10Bk","l(1)10Bk","lethal_recessive"
"3784","FBgn0027932","FBgn0027932","A kinase anchor protein 200","Akap200","lethal_recessive"
"3785","FBgn0005771","FBgn0005771","no ocelli","noc","lethal_recessive"
"3786","FBgn0069317","FBgn0069317","X-185-37","X-185-37","lethal_recessive"
"3787","FBgn0060596","FBgn0060596","lethal (3) S092012b","l(3)S092012b","lethal_recessive"
"3788","FBgn0028254","FBgn0028254","lethal (3) 82Cb","l(3)82Cb","lethal_recessive"
"3789","FBgn0028116","FBgn0028116","lethal (3) S063813","l(3)S063813","lethal_recessive"
"3790","FBgn0060794","FBgn0060794","lethal (3) S058412","l(3)S058412","lethal_recessive"
"3791","FBgn0065517","FBgn0065517","lethal (2) SH1141","l(2)SH1141","lethal_recessive"
"3792","FBgn0002062","FBgn0002062","lethal (2) 40Fg","l(2)40Fg","lethal_recessive"
"3793","FBgn0000002","FBgn0000002","5S ribosomal RNA","5SrRNA","lethal_recessive"
"3794","FBgn0060582","FBgn0060582","lethal (3) S094615b","l(3)S094615b","lethal_recessive"
"3795","FBgn0028584","FBgn0028584","lethal (?) rK270","l(?)rK270","lethal_recessive"
"3796","FBgn0011414","FBgn0011414","lethal (3) j9A5","l(3)j9A5","lethal_recessive"
"3797","FBgn0014302","FBgn0014302","lethal (3) 94Fa","l(3)94Fa","lethal_recessive"
"3798","FBgn0039257","FBgn0039257","tenectin","tnc","lethal_recessive"
"3799","FBgn0000753","FBgn0000753","female sterile (1) A426","fs(1)A426","lethal_recessive"
"3800","FBgn0001169","FBgn0001169","Hairless","H","lethal_recessive"
"3801","FBgn0063783","FBgn0063783","lethal (3) 8B","l(3)8B","lethal_recessive"
"3802","FBgn0001445","FBgn0001445","lethal (1) 7Cg","l(1)7Cg","lethal_recessive"
"3803","FBgn0011202","FBgn0011202","diaphanous","dia","lethal_recessive"
"3804","FBgn0003460","FBgn0003460","sine oculis","so","lethal_recessive"
"3805","FBgn0010662","FBgn0010662","lethal (2) 10481","l(2)10481","lethal_recessive"
"3806","FBgn0003130","FBgn0003130","Pox neuro","Poxn","lethal_recessive"
"3807","FBgn0001806","FBgn0001806","lethal (1) Mc39","l(1)Mc39","lethal_recessive"
"3808","FBgn0051374","FBgn0051374","sarcomere length short","sals","lethal_recessive"
"3809","FBgn0060635","FBgn0060635","lethal (3) S084512b","l(3)S084512b","lethal_recessive"
"3810","FBgn0263930","FBgn0263930","division abnormally delayed","dally","lethal_recessive"
"3811","FBgn0004509","FBgn0004509","Furin 1","Fur1","lethal_recessive"
"3812","FBgn0027129","FBgn0027129","lethal (3) E3","l(3)E3","lethal_recessive"
"3813","FBgn0033050","FBgn0033050","PNGase-like","Pngl","lethal_recessive"
"3814","FBgn0010107","FBgn0010107","daeh","daeh","lethal_recessive"
"3815","FBgn0267975","FBgn0267975","vibrator","vib","lethal_recessive"
"3816","FBgn0001389","FBgn0001389","lethal (1) 2Bu","l(1)2Bu","lethal_recessive"
"3817","FBgn0040133","FBgn0040133","lethal (2) 22Af","l(2)22Af","lethal_recessive"
"3818","FBgn0061077","FBgn0061077","lethal (3) S015012","l(3)S015012","lethal_recessive"
"3819","FBgn0060789","FBgn0060789","lethal (3) S059403","l(3)S059403","lethal_recessive"
"3820","FBgn0086883","FBgn0086883","Pale body","Pab","lethal_recessive"
"3821","FBgn0028062","FBgn0028062","lethal (3) S092708","l(3)S092708","lethal_recessive"
"3822","FBgn0065555","FBgn0065555","lethal (2) SH1016","l(2)SH1016","lethal_recessive"
"3823","FBgn0014861","FBgn0014861","Minichromosome maintenance 2","Mcm2","lethal_recessive"
"3824","FBgn0065716","FBgn0065716","lethal (2) SH0578","l(2)SH0578","lethal_recessive"
"3825","FBgn0065164","FBgn0065164","lethal (3) SH035","l(3)SH035","lethal_recessive"
"3826","FBgn0001522","FBgn0001522","lethal (1) 11Da","l(1)11Da","lethal_recessive"
"3827","FBgn0000384","FBgn0000384","concertina","cta","lethal_recessive"
"3828","FBgn0028593","FBgn0028593","lethal (2) s9998","l(2)s9998","lethal_recessive"
"3829","FBgn0020386","FBgn0020386","Phosphoinositide-dependent kinase 1","Pdk1","lethal_recessive"
"3830","FBgn0067658","FBgn0067658","sd-1","sd-1","lethal_recessive"
"3831","FBgn0022014","FBgn0022014","lethal (2) k09035","l(2)k09035","lethal_recessive"
"3832","FBgn0028147","FBgn0028147","lethal (3) S045230","l(3)S045230","lethal_recessive"
"3833","FBgn0287720","FBgn0287720","Pendulin","Pen","lethal_recessive"
"3834","FBgn0022075","FBgn0022075","lethal (2) k07713","l(2)k07713","lethal_recessive"
"3835","FBgn0010557","FBgn0010557","lethal (2) 03832a","l(2)03832a","lethal_recessive"
"3836","FBgn0022295","FBgn0022295","lethal (1) M76.3","l(1)M76.3","lethal_recessive"
"3837","FBgn0065352","FBgn0065352","lethal (2) SH1797","l(2)SH1797","lethal_recessive"
"3838","FBgn0011236","FBgn0011236","ken and barbie","ken","lethal_recessive"
"3839","FBgn0001334","FBgn0001334","lethal (1) 1Ac","l(1)1Ac","lethal_recessive"
"3840","FBgn0002465","FBgn0002465","lethal (3) SG19","l(3)SG19","lethal_recessive"
"3841","FBgn0002669","FBgn0002669","maternal effect early arrest F","mat(2)ea-F","lethal_recessive"
"3842","FBgn0084127","FBgn0084127","LA00287","LA00287","lethal_recessive"
"3843","FBgn0043035","FBgn0043035","lethal (2) 42Bi","l(2)42Bi","lethal_recessive"
"3844","FBgn0000889","FBgn0000889","female sterile (1) M87","fs(1)M87","lethal_recessive"
"3845","FBgn0001462","FBgn0001462","lethal (1) 7Ec","l(1)7Ec","lethal_recessive"
"3846","FBgn0022192","FBgn0022192","lethal (2) k05104","l(2)k05104","lethal_recessive"
"3847","FBgn0001985","FBgn0001985","lethal (2) 35De","l(2)35De","lethal_recessive"
"3848","FBgn0021872","FBgn0021872","X box binding protein-1","Xbp1","lethal_recessive"
"3849","FBgn0263854","FBgn0263854","-","l(3)YD1073","lethal_recessive"
"3850","FBgn0060665","FBgn0060665","lethal (3) S080707a","l(3)S080707a","lethal_recessive"
"3851","FBgn0019668","FBgn0019668","more wright","mwr","lethal_recessive"
"3852","FBgn0260594","FBgn0260594","-","2L1683","lethal_recessive"
"3853","FBgn0016006","FBgn0016006","lethal (3) 63Ee","l(3)63Ee","lethal_recessive"
"3854","FBgn0015995","FBgn0015995","lethal (2) k08807","l(2)k08807","lethal_recessive"
"3855","FBgn0060607","FBgn0060607","lethal (3) S090605","l(3)S090605","lethal_recessive"
"3856","FBgn0069231","FBgn0069231","gl(2L)260-24","gl(2L)260-24","lethal_recessive"
"3857","FBgn0003463","FBgn0003463","short gastrulation","sog","lethal_recessive"
"3858","FBgn0069445","FBgn0069445","E(br)444","E(br)444","lethal_recessive"
"3859","FBgn0267488","FBgn0267488","Macroglobulin complement-related","Mcr","lethal_recessive"
"3860","FBgn0065261","FBgn0065261","lethal (2) SH2086","l(2)SH2086","lethal_recessive"
"3861","FBgn0060314","FBgn0060314","lethal (3) S147703","l(3)S147703","lethal_recessive"
"3862","FBgn0016041","FBgn0016041","Translocase of outer membrane 40","Tom40","lethal_recessive"
"3863","FBgn0000577","FBgn0000577","engrailed","en","lethal_recessive"
"3864","FBgn0019687","FBgn0019687","lethal (3) LG12","l(3)LG12","lethal_recessive"
"3865","FBgn0041114","FBgn0041114","lethal (3) S028404b","l(3)S028404b","lethal_recessive"
"3866","FBgn0040268","FBgn0040268","Topoisomerase 3alpha","Top3alpha","lethal_recessive"
"3867","FBgn0015982","FBgn0015982","lethal (2) PC4-H","l(2)PC4-H","lethal_recessive"
"3868","FBgn0003254","FBgn0003254","ribbon","rib","lethal_recessive"
"3869","FBgn0065222","FBgn0065222","lethal (2) SH2226","l(2)SH2226","lethal_recessive"
"3870","FBgn0003960","FBgn0003960","urdur","urd","lethal_recessive"
"3871","FBgn0000880","FBgn0000880","female sterile (1) M78","fs(1)M78","lethal_recessive"
"3872","FBgn0262651","FBgn0262651","lethal (2) 47A9-6","l(2)47A9-6","lethal_recessive"
"3873","FBgn0277423","FBgn0277423","-","l(3)psg27","lethal_recessive"
"3874","FBgn0069304","FBgn0069304","X-86-9","X-86-9","lethal_recessive"
"3875","FBgn0004198","FBgn0004198","cut","ct","lethal_recessive"
"3876","FBgn0065820","FBgn0065820","lethal (2) SH0369","l(2)SH0369","lethal_recessive"
"3877","FBgn0001421","FBgn0001421","lethal (1) 6De","l(1)6De","lethal_recessive"
"3878","FBgn0027199","FBgn0027199","lethal (2) 23Ea","l(2)23Ea","lethal_recessive"
"3879","FBgn0005755","FBgn0005755","lethal (1) TK310","l(1)TK310","lethal_recessive"
"3880","FBgn0060461","FBgn0060461","lethal (3) S115510b","l(3)S115510b","lethal_recessive"
"3881","FBgn0015425","FBgn0015425","lethal (1) 1CDb","l(1)1CDb","lethal_recessive"
"3882","FBgn0029030","FBgn0029030","lethal (2) R99","l(2)R99","lethal_recessive"
"3883","FBgn0014053","FBgn0014053","Su(tor)2-321","Su(tor)2-321","lethal_recessive"
"3884","FBgn0065617","FBgn0065617","lethal (2) SH0817","l(2)SH0817","lethal_recessive"
"3885","FBgn0069305","FBgn0069305","X-75-9","X-75-9","lethal_recessive"
"3886","FBgn0024514","FBgn0024514","lethal (3) 06886","l(3)06886","lethal_recessive"
"3887","FBgn0011436","FBgn0011436","lethal (3) j12B4","l(3)j12B4","lethal_recessive"
"3888","FBgn0021973","FBgn0021973","lethal (2) k09935","l(2)k09935","lethal_recessive"
"3889","FBgn0060900","FBgn0060900","lethal (3) S044205b","l(3)S044205b","lethal_recessive"
"3890","FBgn0003205","FBgn0003205","Ras oncogene at 85D","Ras85D","lethal_recessive"
"3891","FBgn0065406","FBgn0065406","lethal (2) SH1580","l(2)SH1580","lethal_recessive"
"3892","FBgn0060372","FBgn0060372","lethal (3) S136808b","l(3)S136808b","lethal_recessive"
"3893","FBgn0015682","FBgn0015682","elav::Dvir\elav","elav::Dvir\elav","lethal_recessive"
"3894","FBgn0001434","FBgn0001434","lethal (1) 7Ad","l(1)7Ad","lethal_recessive"
"3895","FBgn0002189","FBgn0002189","lethal (3) 63Ab","l(3)63Ab","lethal_recessive"
"3896","FBgn0060933","FBgn0060933","lethal (3) S041506","l(3)S041506","lethal_recessive"
"3897","FBgn0030092","FBgn0030092","frataxin","fh","lethal_recessive"
"3898","FBgn0065850","FBgn0065850","lethal (2) SH0307","l(2)SH0307","lethal_recessive"
"3899","FBgn0003614","FBgn0003614","Suppressor of variegation 2-12","Su(var)2-12","lethal_recessive"
"3900","FBgn0002496","FBgn0002496","lethal (3) SG57","l(3)SG57","lethal_recessive"
"3901","FBgn0032956","FBgn0032956","Cullin 2","Cul2","lethal_recessive"
"3902","FBgn0011184","FBgn0011184","lethal (1) 294-27","l(1)294-27","lethal_recessive"
"3903","FBgn0014043","FBgn0014043","Su(tor)2-15","Su(tor)2-15","lethal_recessive"
"3904","FBgn0000024","FBgn0000024","Acetylcholine esterase","Ace","lethal_recessive"
"3905","FBgn0025111","FBgn0025111","Adenine nucleotide translocase 2","Ant2","lethal_recessive"
"3906","FBgn0020822","FBgn0020822","lethal (3) 98Dh","l(3)98Dh","lethal_recessive"
"3907","FBgn0024624","FBgn0024624","lethal (3) 63Dc","l(3)63Dc","lethal_recessive"
"3908","FBgn0065798","FBgn0065798","lethal (2) SH0413","l(2)SH0413","lethal_recessive"
"3909","FBgn0014318","FBgn0014318","lethal (3) ry127","l(3)ry127","lethal_recessive"
"3910","FBgn0013576","FBgn0013576","mustard","mtd","lethal_recessive"
"3911","FBgn0261019","FBgn0261019","modigliani","moi","lethal_recessive"
"3912","FBgn0011810","FBgn0011810","lethal (3) s2976","l(3)s2976","lethal_recessive"
"3913","FBgn0023510","FBgn0023510","Rabconnectin-3B","Rbcn-3B","lethal_recessive"
"3914","FBgn0086370","FBgn0086370","sarah","sra","lethal_recessive"
"3915","FBgn0061169","FBgn0061169","lethal (1) 14Bc","l(1)14Bc","lethal_recessive"
"3916","FBgn0022166","FBgn0022166","lethal (2) 45Bc","l(2)45Bc","lethal_recessive"
"3917","FBgn0028141","FBgn0028141","lethal (3) S047431b","l(3)S047431b","lethal_recessive"
"3918","FBgn0011798","FBgn0011798","lethal (3) rI809","l(3)rI809","lethal_recessive"
"3919","FBgn0065700","FBgn0065700","lethal (2) SH0623","l(2)SH0623","lethal_recessive"
"3920","FBgn0004670","FBgn0004670","Crown","Crown","lethal_recessive"
"3921","FBgn0014198","FBgn0014198","lethal (1) 14Ce","l(1)14Ce","lethal_recessive"
"3922","FBgn0002078","FBgn0002078","lethal (2) 49Fg","l(2)49Fg","lethal_recessive"
"3923","FBgn0005237","FBgn0005237","lethal of Roberts 52","l(3)R52","lethal_recessive"
"3924","FBgn0011175","FBgn0011175","lethal (1) 291-53","l(1)291-53","lethal_recessive"
"3925","FBgn0001496","FBgn0001496","lethal (1) 10Bj","l(1)10Bj","lethal_recessive"
"3926","FBgn0021850","FBgn0021850","lethal (2) k14603b","l(2)k14603b","lethal_recessive"
"3927","FBgn0028608","FBgn0028608","lethal (2) W17","l(2)W17","lethal_recessive"
"3928","FBgn0261285","FBgn0261285","Phosphopantothenoylcysteine synthetase","Ppcs","lethal_recessive"
"3929","FBgn0085430","FBgn0085430","Dorado","Dora","lethal_recessive"
"3930","FBgn0259113","FBgn0259113","DNA polymerase alpha subunit 1","PolA1","lethal_recessive"
"3931","FBgn0061166","FBgn0061166","lethal (1) 3Ar","l(1)3Ar","lethal_recessive"
"3932","FBgn0005246","FBgn0005246","lethal of Roberts 159","l(3)R159","lethal_recessive"
"3933","FBgn0020272","FBgn0020272","misato","mst","lethal_recessive"
"3934","FBgn0005230","FBgn0005230","lethal of Roberts 15","l(3)R15","lethal_recessive"
"3935","FBgn0023053","FBgn0023053","lethal (1) 3Aj","l(1)3Aj","lethal_recessive"
"3936","FBgn0065788","FBgn0065788","lethal (2) SH0432","l(2)SH0432","lethal_recessive"
"3937","FBgn0001696","FBgn0001696","lethal (1) ESHS17","l(1)ESHS17","lethal_recessive"
"3938","FBgn0010591","FBgn0010591","Sphingosine-1-phosphate lyase","Sply","lethal_recessive"
"3939","FBgn0065900","FBgn0065900","lethal (2) SH0201","l(2)SH0201","lethal_recessive"
"3940","FBgn0060334","FBgn0060334","lethal (3) S144812","l(3)S144812","lethal_recessive"
"3941","FBgn0086356","FBgn0086356","tumbleweed","tum","lethal_recessive"
"3942","FBgn0065892","FBgn0065892","lethal (2) SH0217","l(2)SH0217","lethal_recessive"
"3943","FBgn0065269","FBgn0065269","lethal (2) SH2060","l(2)SH2060","lethal_recessive"
"3944","FBgn0002552","FBgn0002552","lines","lin","lethal_recessive"
"3945","FBgn0261863","FBgn0261863","lingerer on 2L","lnr","lethal_recessive"
"3946","FBgn0065535","FBgn0065535","lethal (2) SH1089","l(2)SH1089","lethal_recessive"
"3947","FBgn0036402","FBgn0036402","-","CG6650","lethal_recessive"
"3948","FBgn0262455","FBgn0262455","mir-1 stem loop","mir-1","lethal_recessive"
"3949","FBgn0036496","FBgn0036496","cocoon","cocoon","lethal_recessive"
"3950","FBgn0004380","FBgn0004380","Kinesin-like protein at 64D","Klp64D","lethal_recessive"
"3951","FBgn0060546","FBgn0060546","lethal (3) S098905b","l(3)S098905b","lethal_recessive"
"3952","FBgn0060442","FBgn0060442","lethal (3) S123304b","l(3)S123304b","lethal_recessive"
"3953","FBgn0001764","FBgn0001764","lethal (1) M24","l(1)M24","lethal_recessive"
"3954","FBgn0065673","FBgn0065673","lethal (2) SH0678","l(2)SH0678","lethal_recessive"
"3955","FBgn0000490","FBgn0000490","decapentaplegic","dpp","lethal_recessive"
"3956","FBgn0065153","FBgn0065153","lethal (3) SH064","l(3)SH064","lethal_recessive"
"3957","FBgn0013472","FBgn0013472","lethal (1) 11P11","l(1)11P11","lethal_recessive"
"3958","FBgn0011454","FBgn0011454","lethal (3) neo10","l(3)neo10","lethal_recessive"
"3959","FBgn0021902","FBgn0021902","lethal (2) k12402","l(2)k12402","lethal_recessive"
"3960","FBgn0262650","FBgn0262650","lethal (2) 47A9-5","l(2)47A9-5","lethal_recessive"
"3961","FBgn0038499","FBgn0038499","Brf RNA polymerase III subunit","Brf","lethal_recessive"
"3962","FBgn0040167","FBgn0040167","lethal (1) G0376","l(1)G0376","lethal_recessive"
"3963","FBgn0060518","FBgn0060518","lethal (3) S103414","l(3)S103414","lethal_recessive"
"3964","FBgn0038168","FBgn0038168","oocyte maintenance defects","omd","lethal_recessive"
"3965","FBgn0065691","FBgn0065691","lethal (2) SH0643","l(2)SH0643","lethal_recessive"
"3966","FBgn0013482","FBgn0013482","lethal (1) 3P5","l(1)3P5","lethal_recessive"
"3967","FBgn0040332","FBgn0040332","EY2-5","EY2-5","lethal_recessive"
"3968","FBgn0065823","FBgn0065823","lethal (2) SH0364","l(2)SH0364","lethal_recessive"
"3969","FBgn0001788","FBgn0001788","lethal (1) Mb7","l(1)Mb7","lethal_recessive"
"3970","FBgn0014290","FBgn0014290","lethal (3) 64Ba","l(3)64Ba","lethal_recessive"
"3971","FBgn0045850","FBgn0045850","lethal (4) 102Fc","l(4)102Fc","lethal_recessive"
"3972","FBgn0017360","FBgn0017360","lethal (3) C18","l(3)C18","lethal_recessive"
"3973","FBgn0021982","FBgn0021982","lethal (2) k09903","l(2)k09903","lethal_recessive"
"3974","FBgn0260597","FBgn0260597","-","2L3073","lethal_recessive"
"3975","FBgn0028375","FBgn0028375","heixuedian","heix","lethal_recessive"
"3976","FBgn0010019","FBgn0010019","Cytochrome P450 4g1","Cyp4g1","lethal_recessive"
"3977","FBgn0065202","FBgn0065202","lethal (2) SH2292","l(2)SH2292","lethal_recessive"
"3978","FBgn0010580","FBgn0010580","lethal (2) 04535b","l(2)04535b","lethal_recessive"
"3979","FBgn0060436","FBgn0060436","lethal (3) S125012b","l(3)S125012b","lethal_recessive"
"3980","FBgn0030718","FBgn0030718","NADH dehydrogenase (ubiquinone) 20 kDa subunit","ND-20","lethal_recessive"
"3981","FBgn0013551","FBgn0013551","lethal (3) ry103","l(3)ry103","lethal_recessive"
"3982","FBgn0065338","FBgn0065338","lethal (2) SH1844","l(2)SH1844","lethal_recessive"
"3983","FBgn0013571","FBgn0013571","lethal (3) ry82","l(3)ry82","lethal_recessive"
"3984","FBgn0266284","FBgn0266284","Nucleostemin 3","Ns3","lethal_recessive"
"3985","FBgn0066127","FBgn0066127","E(sda)G","E(sda)G","lethal_recessive"
"3986","FBgn0060583","FBgn0060583","lethal (3) S094503","l(3)S094503","lethal_recessive"
"3987","FBgn0260076","FBgn0260076","-","2L4744","lethal_recessive"
"3988","FBgn0060326","FBgn0060326","lethal (3) S146604b","l(3)S146604b","lethal_recessive"
"3989","FBgn0004621","FBgn0004621","lethal heat-sensitive","l(2)hs","lethal_recessive"
"3990","FBgn0066364","FBgn0066364","forever young","fey","lethal_recessive"
"3991","FBgn0001686","FBgn0001686","lethal (1) ESHS7","l(1)ESHS7","lethal_recessive"
"3992","FBgn0002453","FBgn0002453","lethal (3) SG6","l(3)SG6","lethal_recessive"
"3993","FBgn0011722","FBgn0011722","Tiggrin","Tig","lethal_recessive"
"3994","FBgn0260062","FBgn0260062","-","2L3547","lethal_recessive"
"3995","FBgn0036815","FBgn0036815","HP1-HOAP-interacting protein","HipHop","lethal_recessive"
"3996","FBgn0030345","FBgn0030345","-","CG1847","lethal_recessive"
"3997","FBgn0015448","FBgn0015448","lethal (1) 9BDa","l(1)9BDa","lethal_recessive"
"3998","FBgn0038132","FBgn0038132","apnoia","apn","lethal_recessive"
"3999","FBgn0061148","FBgn0061148","lethal (3) S000101b","l(3)S000101b","lethal_recessive"
"4000","FBgn0265523","FBgn0265523","Smrter","Smr","lethal_recessive"
"4001","FBgn0024221","FBgn0024221","immune response deficient 6","ird6","lethal_recessive"
"4002","FBgn0003261","FBgn0003261","Rm62","Rm62","lethal_recessive"
"4003","FBgn0001502","FBgn0001502","lethal (1) 10Ce","l(1)10Ce","lethal_recessive"
"4004","FBgn0034180","FBgn0034180","Eps15 homology domain containing protein-binding protein 1","Ehbp1","lethal_recessive"
"4005","FBgn0065659","FBgn0065659","lethal (2) SH0715","l(2)SH0715","lethal_recessive"
"4006","FBgn0010836","FBgn0010836","lethal (3) 04220","l(3)04220","lethal_recessive"
